22 21 49190.2 0.14 4.350278 0
22 22 49187.2 0.16 4.351944 0
22 23 49183.9 0.14 4.358889 0
22 24 49180.6 0.16 4.360278 0
22 25 49176.8 0.17 4.363056 0
22 26 49174.5 0.20 4.365278 0
22 27 49171.0 0.19 4.367222 0
22 28 49169.4 0.21 4.370000 0
22 29 49166.6 0.23 4.371944 0
22 30 49162.5 0.24 4.374444 0
22 31 49159.4 0.21 4.376667 0
22 32 49155.1 0.25 4.378889 0
22 33 49147.4 0.18 4.380278 0
23 1 49240.8 0.60 4.447222 0
23 2 49257.8 0.18 4.449444 0
23 3 49248.3 0.16 4.452778 0
23 4 49234.7 0.19 4.455278 0
23 5 49223.9 0.19 4.457222 0
23 6 49218.3 0.14 4.458889 0
23 7 49212.9 0.13 4.460556 0
23 8 49210.3 0.15 4.462222 0
23 9 49209.2 0.15 4.463611 0
23 10 49211.5 0.15 4.465278 0
23 11 49215.7 0.12 4.466667 0
23 12 49183.1 0.20 4.469722 0
23 13 49210.4 0.15 4.471667 0
23 14 49205.5 0.14 4.477222 0
23 15 49202.1 0.14 4.479444 0
23 16 49200.3 0.13 4.480833 0
23 17 49200.3 0.13 4.482222 0
23 18 49200.1 0.22 4.485278 0
23 19 49197.8 0.22 4.488611 0
23 20 49195.0 0.16 4.490833 0
23 21 49192.0 0.21 4.493889 0
23 22 49188.8 0.16 4.495833 0
23 23 49187.0 0.14 4.497222 0
23 24 49182.1 0.21 4.498889 0
23 25 49180.2 0.19 4.501944 0
23 26 49176.8 0.21 4.503056 0
23 27 49173.9 0.18 4.504722 0
23 28 49169.4 0.22 4.506667 0
23 29 49165.8 0.20 4.508333 0
23 30 49161.5 0.15 4.510556 0
23 31 49157.5 0.14 4.511944 0
23 32 49155.2 0.12 4.513333 0
23 33 49152.5 0.12 4.515000 0
24 1 48263.5 4.55 4.584722 0
24 2 49270.4 0.32 4.586944 0
24 3 49245.6 0.26 4.589444 0
24 4 49235.5 0.22 4.591944 0
24 5 49224.3 0.14 4.594444 0
24 6 49217.1 0.14 4.596944 0
24 7 49215.9 0.15 4.598889 0
24 8 49219.3 0.17 4.600833 0
24 9 49222.3 0.19 4.602500 0
24 10 49224.1 0.17 4.604167 0
24 11 49222.4 0.17 4.605833 0
24 12 49220.0 0.18 4.607500 0
24 13 49212.3 0.18 4.609722 0
24 14 49208.9 0.15 4.611389 0
24 15 49206.2 0.17 4.613056 0
24 16 49203.5 0.19 4.615000 0
24 17 49201.6 0.21 4.617222 0
24 18 49198.8 0.24 4.620000 0
24 19 49197.0 0.13 4.621944 0
24 20 49195.3 0.14 4.623889 0
24 21 49192.0 0.13 4.626389 0
24 22 49189.5 0.16 4.627778 0
24 23 49185.4 0.17 4.629444 0
24 24 49182.9 0.17 4.631111 0
24 25 49180.7 0.14 4.633333 0
24 26 49177.5 0.15 4.634444 0
24 27 49173.4 0.14 4.637500 0
24 28 49170.0 0.11 4.638611 0
24 29 49165.9 0.13 4.640556 0
24 30 49162.7 0.14 4.642778 0
24 31 49161.6 0.14 4.644167 0
24 32 49159.1 0.15 4.645833 0
24 33 49157.5 0.16 4.647222 0
25 1 49390.6 0.54 4.725000 0
25 2 49343.4 0.17 4.726944 0
25 3 49310.8 0.16 4.729167 0
25 4 49285.3 0.19 4.734167 0
25 5 49253.3 0.15 4.735833 0
25 6 49234.7 0.15 4.741111 0
25 7 49218.8 0.14 4.744444 0
25 8 49215.5 0.16 4.746389 0
25 9 49218.4 0.20 4.748611 0
25 10 49228.0 0.16 4.752500 0
25 11 49224.0 0.19 4.755000 0
25 12 49216.9 0.26 4.757778 0
25 13 49219.9 0.24 4.764167 0
25 14 49217.1 0.22 4.769167 0
25 15 49212.3 0.16 4.771111 0
25 16 49210.5 0.15 4.771944 0
25 17 49208.2 0.17 4.773333 0
25 18 49204.7 0.18 4.775000 0
25 19 49200.9 0.18 4.776389 0
25 20 49198.8 0.21 4.778333 0
25 21 49197.4 0.22 4.780556 0
25 22 49196.5 0.21 4.782778 0
25 23 49194.4 0.24 4.784722 0
25 24 49191.5 0.20 4.786389 0
25 25 49188.1 0.19 4.788333 0
25 26 49182.8 0.22 4.790278 0
25 27 49178.1 0.23 4.793333 0
25 28 49173.8 0.22 4.795000 0
25 29 49168.9 0.24 4.796944 0
25 30 49169.0 0.17 4.797500 0
25 31 49156.6 0.21 4.803611 0
25 32 49154.3 0.14 4.805556 0
25 33 49149.1 0.17 4.806667 0






